"code","V14","V15","V16","V17","V18","V19","V20","V22","V23","V24","V25","V26","V27","SEX","AGE","MARITAL"
"CA",3,3,2,3,2,2,2,3,4,3,3,4,4,2,56,3
"CA",2,1,6,6,5,5,5,1,5,5,1,1,1,1,53,3
"CA",2,1,4,1,3,1,1,1,4,4,3,2,2,1,77,3
"CA",3,3,3,2,4,5,5,2,4,4,4,3,2,2,76,4
"CA",2,2,2,4,4,4,4,2,4,2,4,2,3,1,72,3
"CA",3,2,2,3,2,2,2,2,3,2,4,3,2,1,73,3
"CA",3,4,1,1,3,3,3,1,4,3,4,3,1,1,78,3
"CA",3,2,4,2,4,5,5,2,4,4,4,4,2,1,70,3
"CA",3,2,3,2,4,3,3,2,4,6,3,3,4,1,68,3
"CA",2,3,2,2,4,2,4,6,4,2,3,2,4,1,66,4
"CA",6,6,1,2,2,1,1,2,3,3,4,3,3,1,65,4
"CA",3,1,2,4,4,2,2,1,3,3,4,4,4,1,57,3
"CA",3,1,2,1,5,1,1,1,1,2,1,3,1,1,69,3
"CA",3,2,3,2,3,2,2,2,4,4,4,2,2,1,70,3
"CA",3,4,1,2,2,2,2,2,4,4,3,4,2,1,58,4
"CA",4,2,2,4,2,1,1,2,4,2,2,2,2,1,57,3
"CA",2,3,2,2,4,3,3,2,4,4,4,3,2,1,49,4
"CA",2,2,2,2,2,1,2,1,4,4,2,4,2,2,62,3
"CA",4,3,2,3,2,2,2,2,3,2,2,3,4,2,73,3
"CA",2,3,3,2,3,3,3,2,3,3,2,3,2,1,79,3
"CA",3,4,2,2,2,3,3,2,4,4,4,4,3,1,63,4
"CA",4,3,2,2,2,3,3,2,5,4,2,3,1,2,60,4
"CA",3,3,4,3,4,3,3,3,3,2,3,4,2,2,50,3
"CA",3,2,3,4,4,3,4,2,4,4,4,3,2,1,52,3
"CA",2,3,2,2,4,3,3,2,2,2,2,2,2,1,45,3
"CA",6,2,1,4,4,1,1,5,2,2,2,2,5,1,39,4
"CA",5,6,1,2,4,1,1,3,4,2,2,2,2,1,73,3
"CA",3,3,1,3,1,1,1,3,3,3,3,3,3,2,60,3
"CA",2,2,2,2,2,4,4,2,4,2,2,2,2,1,57,3
"CA",4,4,2,2,4,4,4,1,5,2,4,3,2,1,58,3
"CA",2,4,1,2,1,1,1,3,4,4,4,4,2,2,54,4
"CA",2,2,3,4,2,2,2,1,3,2,3,2,2,1,50,3
"CA",2,4,1,4,4,2,2,2,4,2,2,4,2,1,34,3
"CA",3,2,4,2,3,4,4,1,4,2,3,3,2,1,59,3
"CA",2,1,6,6,5,5,5,1,5,4,4,4,4,1,60,3
"CA",2,2,1,2,4,2,4,2,5,2,2,2,1,1,58,3
"CA",2,2,2,4,4,4,4,2,4,4,2,3,2,1,69,3
"CA",3,3,2,4,2,2,2,2,4,5,4,4,2,1,72,3
"CA",6,2,1,3,1,1,1,1,5,2,5,2,1,2,54,3
"CA",3,4,2,2,2,2,2,2,4,4,4,3,2,2,59,6
"CA",2,7,1,1,2,1,1,4,1,2,2,2,2,1,67,3
"CA",3,2,4,4,4,5,5,1,4,4,4,4,2,1,63,3
"CA",2,2,4,4,5,5,5,1,5,3,3,2,2,1,57,3
"CA",1,2,2,2,4,3,3,1,5,2,3,4,1,1,61,1
"CA",4,7,1,2,4,2,3,4,3,2,2,4,4,1,59,3
"CA",2,2,2,3,4,4,4,1,4,3,2,3,2,1,49,3
"CA",1,1,6,4,5,5,5,2,4,4,4,2,1,1,72,3
"CA",2,2,2,2,2,2,2,1,5,4,5,4,1,2,54,3
"CA",3,1,6,4,4,4,4,1,5,5,3,3,3,1,58,3
"CA",3,4,2,1,3,1,1,3,4,2,3,4,1,1,43,3
"CA",4,3,2,2,3,2,2,3,3,2,2,4,2,1,68,4
"CA",4,4,1,6,4,2,2,3,4,2,2,3,1,1,58,3
"CA",7,7,7,7,2,2,7,6,6,2,2,4,2,1,51,3
"CA",2,1,4,4,5,3,3,1,5,5,3,4,4,1,59,3
"CA",3,3,2,2,4,2,2,1,5,3,3,3,2,1,54,3
"CA",2,1,6,4,5,5,5,2,4,2,2,2,2,1,71,3
"CA",4,1,2,2,4,5,5,2,4,2,3,4,2,1,57,3
"CA",3,3,1,2,4,3,3,2,5,4,5,4,3,1,44,3
"CA",3,3,2,3,2,2,2,3,4,2,4,3,3,1,63,3
"CA",3,2,2,2,4,4,4,2,4,3,2,3,2,1,63,3
"CA",2,4,1,2,4,3,3,2,3,3,3,3,2,1,55,3
"CA",2,2,3,3,4,3,3,2,4,2,4,4,1,1,68,3
"CA",1,1,6,1,5,5,5,1,5,5,5,1,1,1,69,3
"CA",6,6,1,3,2,2,2,1,2,3,4,4,3,2,59,4
"CA",3,3,2,2,2,3,3,2,4,2,4,3,2,1,60,1
"CA",6,4,2,3,4,2,2,4,2,3,2,2,3,1,18,1
"CA",6,6,1,5,1,1,1,1,5,5,5,5,2,2,54,2
"CA",7,7,7,7,7,7,7,6,6,4,4,4,2,1,65,4
"CA",2,3,2,2,4,3,3,3,5,4,2,4,2,1,68,3
"CA",2,1,6,4,4,4,5,3,4,5,5,3,3,1,64,3
"CA",2,4,2,2,2,2,2,2,4,4,2,2,2,1,64,3
"CA",2,2,2,3,4,4,4,3,3,2,2,4,1,2,57,3
"CA",4,2,2,2,2,2,2,5,1,1,1,5,2,1,57,3
"CA",6,5,6,2,3,2,2,3,3,3,3,3,6,2,61,3
"CA",2,3,2,2,3,2,2,2,4,3,3,3,3,1,62,3
"CA",3,2,4,2,4,4,4,2,3,3,3,4,2,2,49,3
"CA",2,1,2,4,4,4,4,1,4,3,4,4,2,1,59,3
"CA",4,4,4,1,2,1,1,6,4,4,4,4,1,2,45,3
"CA",5,4,5,3,2,2,2,2,6,3,4,3,1,2,55,3
"CA",3,4,2,2,3,3,3,1,3,2,2,2,2,1,56,3
"CA",1,2,1,2,2,2,2,1,5,5,3,3,2,2,51,3
"CA",3,3,3,2,2,2,2,1,3,3,2,3,2,2,57,3
"CA",2,2,4,3,4,3,3,1,5,5,4,3,2,2,50,3
"CA",3,2,2,3,4,4,4,1,4,1,4,3,2,1,52,3
"CA",2,4,3,2,4,3,3,1,3,2,4,3,2,1,53,3
"CA",2,2,4,3,4,3,3,1,5,4,6,4,2,1,53,3
"CA",3,1,3,2,4,4,4,1,5,4,4,5,1,1,50,3
"CA",3,3,3,2,2,2,2,2,4,4,4,3,3,1,51,3
"CA",6,6,1,2,2,1,1,3,4,4,2,4,1,1,50,3
"CA",3,3,3,3,3,3,3,1,2,2,3,4,2,2,44,3
"CA",3,5,5,2,5,4,4,1,4,4,6,6,6,1,48,3
"CA",3,2,2,2,2,3,3,3,3,2,2,2,2,1,40,3
"CA",4,4,2,4,2,5,5,1,5,5,5,2,2,2,59,3
"CA",2,2,3,2,2,2,2,2,4,4,3,2,1,1,63,3
"CA",4,4,3,2,2,2,2,2,3,4,4,4,2,1,60,3
"CA",4,4,2,4,4,2,2,3,4,2,2,4,4,1,63,4
"CA",3,1,2,2,5,5,5,3,5,6,1,3,1,1,63,3
"CA",3,3,2,2,2,2,2,2,4,3,3,3,2,2,69,2
"CA",3,2,5,2,2,6,2,2,4,4,4,4,2,2,75,2
"CA",2,1,6,6,5,7,5,1,4,5,4,2,2,2,63,1
"CA",3,3,2,2,3,3,3,3,3,2,3,3,3,1,87,3
"CA",2,1,1,1,4,5,5,2,1,4,4,2,1,2,85,3
"CA",4,2,3,4,4,2,3,2,4,4,2,4,2,1,81,3
"CA",2,2,4,1,4,1,1,2,5,2,4,2,2,2,76,3
"CA",2,3,3,6,5,4,4,3,3,2,4,2,3,1,79,3
"CA",2,2,3,3,4,3,4,2,4,4,4,3,3,1,82,3
"CA",1,1,4,2,4,4,4,1,4,3,3,3,2,2,74,3
"CA",5,5,4,2,4,6,6,1,5,5,6,5,1,2,73,3
"CA",2,2,4,6,3,2,2,2,5,4,4,6,3,1,75,3
"CA",2,1,4,2,4,4,4,1,2,2,2,3,2,2,72,3
"CA",3,2,3,3,2,2,2,2,4,4,4,3,3,2,72,3
"CA",2,4,2,2,4,2,2,2,4,4,4,4,2,1,75,3
"CA",2,2,4,2,2,4,4,2,5,5,5,3,2,1,75,3
"CA",2,2,3,3,3,3,4,2,4,3,3,3,4,1,75,3
"CA",3,2,6,4,4,5,5,2,4,2,3,3,3,2,67,3
"CA",2,2,2,4,5,2,2,3,3,2,2,3,2,1,74,3
"CA",3,2,2,1,4,4,5,2,2,2,3,2,2,1,76,3
"CA",4,2,2,2,2,4,4,1,5,2,5,4,1,1,74,3
"CA",3,3,2,4,2,2,2,3,4,2,4,4,2,2,66,4
"CA",6,3,3,3,2,1,1,1,5,5,6,4,2,2,66,3
"CA",2,3,2,5,4,5,5,2,5,3,3,4,3,2,68,3
"CA",3,3,2,2,2,3,3,2,4,2,4,4,2,1,70,3
"CA",4,4,2,4,5,1,1,1,1,4,4,2,2,1,73,3
"CA",3,2,3,2,1,4,5,2,5,2,2,3,2,1,68,3
"CA",3,4,1,5,6,3,3,6,3,2,6,4,2,1,68,4
"CA",4,3,2,3,2,4,4,2,4,4,4,4,2,2,61,4
"CA",3,3,4,3,2,2,2,2,4,4,4,3,3,2,63,3
"CA",4,2,3,4,6,2,3,2,4,4,4,4,3,1,66,3
"CA",4,2,2,2,4,4,4,2,4,5,2,4,2,1,69,3
"CA",3,2,2,3,4,4,4,2,5,4,5,2,1,1,67,3
"CA",3,2,2,2,4,3,3,3,3,3,4,2,2,2,63,4
"CA",2,1,6,6,5,3,3,1,5,4,5,3,6,1,65,3
"CA",1,1,1,2,4,5,5,3,5,4,2,3,3,1,68,3
"CA",4,2,4,2,4,2,2,2,5,5,5,4,3,2,64,3
"CA",6,3,2,4,4,4,4,1,5,5,5,4,4,1,61,3
"CA",3,3,2,2,1,2,3,1,3,4,3,3,2,2,64,3
"CA",6,6,1,5,2,2,2,2,5,5,5,3,2,2,60,4
"CA",2,6,3,6,2,2,2,1,5,4,4,5,2,2,61,3
"CA",1,4,1,1,3,3,3,1,4,4,4,6,1,1,61,3
"CA",2,2,4,5,2,4,4,1,5,4,4,2,2,1,65,3
"CA",3,4,2,3,4,2,2,3,5,4,4,4,2,1,67,3
"CA",3,3,2,2,2,2,2,3,4,2,4,4,2,1,66,3
"CA",5,1,6,3,5,5,5,2,5,2,2,5,3,1,67,3
"CA",3,2,2,2,2,2,2,2,4,2,4,4,2,1,65,3
"CA",2,1,6,2,4,4,4,2,2,5,2,2,2,1,63,3
"CA",2,3,1,2,2,2,2,1,2,2,2,2,4,2,55,3
"CA",3,2,2,3,3,6,3,2,4,3,4,6,1,2,88,3
"CA",4,2,4,2,4,4,4,3,4,4,4,4,4,1,60,3
"CA",3,2,2,3,2,3,3,1,5,3,2,2,3,2,63,3
"CA",2,2,2,3,3,2,2,1,4,1,2,3,3,1,49,6
"CA",7,7,7,7,7,7,7,6,6,2,2,4,1,2,49,4
"CA",6,6,2,2,2,2,2,1,5,5,3,4,2,2,37,1
"CA",3,4,2,3,1,1,1,1,5,4,6,4,2,2,26,1
"CA",4,6,2,3,1,2,2,1,5,5,4,5,2,2,51,5
"CA",4,6,1,4,4,4,4,2,4,4,2,2,2,1,70,3
"CA",2,2,1,1,1,2,2,3,3,2,3,4,4,1,58,3
"CA",4,4,1,3,1,1,1,1,5,2,4,3,2,2,42,2
"CA",1,1,6,4,2,5,5,1,5,2,3,3,1,1,50,3
"CA",3,2,2,2,2,2,2,1,5,3,3,3,1,2,47,3
"CA",3,3,2,2,4,2,2,2,4,2,3,3,2,1,65,3
"CA",1,4,2,6,3,2,2,1,5,5,5,3,2,1,56,3
"CA",4,4,1,4,2,2,2,1,5,4,4,4,2,2,42,1
"CA",6,4,4,4,2,2,2,2,4,4,4,4,2,2,44,3
"CA",4,4,2,4,4,2,2,2,4,2,2,4,2,1,31,3
"CA",6,6,1,3,1,1,1,3,3,3,3,3,3,2,53,3
"CA",3,3,2,5,1,1,1,2,4,4,4,3,2,2,18,1
"CA",2,1,5,2,5,4,5,4,5,5,4,4,1,1,62,3
"CA",3,4,2,4,1,3,3,1,1,2,2,3,2,1,48,1
"CA",4,4,2,3,2,2,2,2,3,4,4,2,3,2,65,1
"CA",4,4,2,4,2,2,2,1,4,5,2,2,2,2,53,2
"CA",5,5,1,2,1,1,1,1,5,6,4,2,2,2,56,1
"CA",3,1,4,2,4,3,3,1,2,4,4,3,3,2,62,3
"CA",3,2,4,4,2,2,3,2,4,4,4,3,2,1,84,3
"CA",4,4,2,4,4,2,2,1,5,5,5,4,2,2,53,3
"CA",2,2,4,2,4,2,2,2,5,4,2,2,2,1,56,3
"CA",3,2,3,4,4,4,4,2,2,2,3,2,2,1,73,3
"CA",2,4,1,2,4,1,1,2,3,4,4,2,2,2,54,3
"CA",6,6,6,6,6,6,6,6,6,4,2,3,3,2,49,6
"CA",3,3,4,4,2,2,2,2,4,3,4,2,2,1,56,1
"CA",1,1,4,3,5,5,5,2,4,4,3,2,1,1,52,3
"CA",4,4,2,2,2,2,2,1,4,4,4,4,2,2,66,3
"CA",3,4,1,2,4,2,4,1,5,4,4,4,3,1,57,3
"CA",2,3,2,2,2,2,2,2,4,4,3,2,2,2,58,3
"CA",3,3,1,1,4,3,3,1,5,5,2,4,2,1,73,3
"CA",3,2,2,3,4,2,2,2,4,4,4,4,2,1,83,3
"CA",2,1,6,6,4,5,5,2,5,3,3,3,2,1,75,3
"CA",1,1,6,4,5,5,5,2,4,2,2,2,2,1,57,3
"CA",1,1,6,3,4,5,5,2,4,4,4,2,1,1,90,3
"CA",2,3,1,3,3,1,1,1,3,3,3,3,1,2,57,6
"CA",4,3,3,3,3,3,3,1,5,5,5,5,4,1,56,3
"CA",3,4,2,3,4,2,2,2,4,2,3,3,1,1,57,3
"CA",3,4,3,2,2,2,2,2,4,5,4,3,3,1,62,3
"CA",3,1,6,4,5,5,5,2,4,3,2,3,2,1,56,3
"CA",2,2,2,2,4,2,4,2,4,4,2,2,2,1,81,3
"CA",3,3,2,4,4,3,6,2,4,3,4,3,2,1,46,3
"CA",4,1,4,3,4,2,2,2,4,4,4,3,1,2,49,1
"CA",3,6,1,6,4,2,2,1,4,3,2,3,5,2,53,4
"CA",1,1,3,4,4,4,4,1,5,2,5,6,2,1,82,3
"CA",1,2,1,1,4,1,1,2,2,2,2,5,2,2,66,4
"CA",4,4,2,6,2,2,2,1,5,1,4,2,2,1,51,3
"CA",2,2,3,2,4,4,4,2,4,3,2,3,2,1,63,3
"CA",2,1,4,6,5,5,5,1,4,2,3,2,1,1,55,3
"CA",2,2,3,2,4,3,3,3,4,2,2,4,1,1,61,3
"CA",3,3,2,3,3,3,4,3,4,4,4,3,1,1,54,3
"CA",3,3,2,2,2,2,2,2,3,4,3,3,2,2,54,3
"CA",3,4,2,5,2,2,2,2,4,5,5,4,2,1,48,3
"CA",2,1,4,4,5,4,4,2,3,2,3,2,1,2,58,3
"CA",2,2,3,2,4,2,3,2,4,2,2,3,2,1,55,3
"CA",4,2,2,2,3,3,3,1,4,5,3,4,2,1,56,3
"CA",3,4,2,2,2,2,2,2,4,4,3,4,2,2,59,3
"CA",2,4,1,3,3,2,2,3,5,2,2,4,2,1,59,3
"CA",2,1,2,3,4,4,4,3,1,2,2,4,2,1,50,3
"CA",6,1,1,1,1,5,5,4,1,1,1,3,1,1,61,3
"CA",2,1,6,6,5,2,2,1,5,5,5,4,1,1,59,3
"CA",6,6,1,6,1,1,1,4,4,4,4,2,2,1,58,3
"CA",6,6,3,4,2,3,3,2,3,5,5,2,1,1,51,4
"CA",4,4,1,6,1,1,1,1,5,5,5,5,3,2,40,4
"CA",1,1,2,2,3,3,3,1,2,3,4,2,1,1,72,3
"CA",6,4,3,4,2,2,2,2,4,4,4,2,2,2,48,1
"CA",3,2,3,4,4,2,2,1,4,4,4,4,2,2,69,2
"CA",2,2,4,2,2,3,3,3,2,2,2,6,2,2,71,3
"CA",6,1,2,4,4,1,1,3,4,3,4,2,1,2,65,3
"CA",5,5,5,6,5,6,4,2,6,2,2,4,2,1,71,3
"CA",3,3,1,5,1,1,1,1,5,2,2,3,2,2,61,3
"CA",3,2,2,4,4,4,4,3,4,2,4,4,4,1,59,3
"CA",3,3,3,6,2,2,2,1,4,5,3,3,5,1,56,3
"CA",2,3,2,3,2,3,3,2,4,2,2,3,3,1,58,3
"CA",2,1,6,6,2,2,2,1,5,5,5,5,2,2,45,3
"CA",3,3,3,2,2,1,1,1,4,4,5,5,1,2,35,3
"CA",4,4,2,4,1,2,2,2,4,4,4,4,4,1,44,3
"CA",6,6,1,2,2,2,2,2,5,4,5,5,1,2,41,1
"CA",4,4,1,3,4,1,1,5,3,2,2,4,2,1,37,1
"CA",3,4,1,2,4,4,4,4,3,4,2,3,2,1,66,3
"CA",2,1,4,3,5,5,7,2,5,2,2,2,2,2,49,6
"CA",1,1,2,1,4,3,3,1,4,5,4,2,3,1,50,3
"CA",4,2,2,3,4,3,3,3,3,3,4,4,3,2,57,3
"CA",4,4,3,3,2,3,3,3,3,3,2,4,3,2,62,3
"CA",3,4,1,3,1,1,1,1,4,2,2,3,4,2,51,3
"CA",3,4,1,3,4,2,2,3,4,3,2,3,1,2,41,3
"CA",4,2,3,6,4,3,6,2,5,2,4,5,3,2,50,3
"CA",2,2,2,2,2,2,2,3,2,4,2,2,2,1,57,3
"CA",2,3,4,4,3,2,2,2,3,2,3,3,2,1,49,3
"CA",6,3,3,1,3,3,3,1,5,6,1,3,1,2,39,3
"CA",4,4,2,4,3,2,2,1,2,4,4,4,5,1,56,1
"CA",2,3,3,3,2,2,2,1,5,4,4,3,1,2,47,3
"CA",2,3,2,5,4,4,4,1,4,5,4,1,2,2,39,1
"CA",3,3,2,3,2,2,2,1,4,2,3,3,1,1,42,3
"CA",2,3,2,4,2,2,2,1,5,4,2,2,2,2,41,1
"CA",3,2,2,2,4,2,2,1,5,2,4,2,2,2,47,3
"CA",4,4,1,2,2,2,2,2,4,5,5,5,5,1,60,2
"CA",2,2,2,1,4,4,4,1,2,2,2,2,4,1,51,1
"CA",7,7,7,7,7,7,7,6,6,4,4,4,2,1,63,3
"CA",2,2,2,2,4,4,4,2,3,3,3,2,2,1,66,3
"CA",2,3,1,2,2,4,4,1,5,2,5,5,2,1,56,3
"CA",3,2,4,4,4,4,4,6,5,5,4,4,3,1,45,3
"CA",3,4,1,5,3,2,2,1,2,2,3,5,2,1,49,3
"CA",1,3,4,3,3,3,3,1,4,2,4,3,1,2,54,3
"CA",3,6,1,1,1,1,1,1,5,5,5,3,3,2,44,6
"CA",4,1,4,3,1,2,2,1,5,5,5,4,1,2,50,2
"CA",3,4,2,3,2,2,2,1,4,4,4,3,3,1,44,6
"CA",2,1,6,4,4,5,5,2,3,3,2,3,2,1,56,3
"CA",2,6,1,1,2,1,1,2,4,2,4,3,3,1,66,3
"CA",5,2,2,2,4,1,1,1,2,6,2,4,2,2,34,3
"CA",4,4,1,4,4,2,2,4,4,1,4,4,1,2,44,4
"CA",4,4,2,4,2,2,2,3,4,2,2,4,2,1,32,3
"CA",3,5,6,4,2,4,4,1,5,5,5,6,1,2,49,1
"CA",4,6,1,3,1,1,1,1,5,3,5,4,3,2,48,1
"CA",3,3,2,3,2,1,1,1,4,5,3,3,2,1,31,3
"CA",3,4,1,4,3,1,1,1,4,3,2,2,1,1,18,1
"CA",3,4,2,2,2,1,1,3,5,2,4,3,3,2,47,3
"CA",2,4,1,3,2,2,2,1,3,2,2,2,2,1,40,1
"CA",3,1,4,1,2,4,4,1,4,3,3,2,2,1,74,1
"CA",7,7,7,7,7,7,7,7,7,4,3,1,4,1,53,2
"CA",3,3,1,2,1,1,2,1,5,4,5,3,2,1,51,1
"CA",2,1,6,4,5,4,4,2,5,6,2,2,3,2,67,3
"CA",3,2,3,3,3,4,4,3,4,4,4,4,2,1,79,3
"CA",2,1,4,4,2,4,4,2,5,4,3,3,2,2,69,3
"CA",2,2,3,4,4,4,4,2,5,5,4,2,2,1,53,3
"CA",3,3,2,3,2,2,2,2,4,4,3,3,2,2,57,3
"CA",3,2,4,3,5,5,5,2,4,2,2,4,2,1,53,3
"CA",3,4,2,2,2,3,3,2,3,3,2,2,2,1,48,3
"CA",2,3,1,4,2,2,2,3,2,2,4,5,2,1,51,3
"CA",6,6,1,2,3,3,4,1,5,5,4,5,2,1,53,4
"CA",3,3,2,2,3,2,2,2,4,4,4,3,2,2,76,6
"CA",3,2,2,4,4,2,2,1,5,4,2,4,2,2,48,3
"CA",1,3,1,3,2,1,1,2,4,4,5,3,2,1,54,3
"CA",2,2,4,2,4,6,6,6,4,4,4,2,2,1,61,3
"CA",2,1,3,3,5,4,5,1,2,2,1,2,2,1,62,3
"CA",4,4,2,6,4,4,4,1,5,5,4,4,3,1,58,3
"CA",4,6,2,4,5,5,5,2,3,4,4,4,2,1,65,4
"CA",3,3,2,2,2,2,2,3,5,3,4,3,2,2,63,3
"CA",3,3,1,3,1,1,1,1,3,4,3,3,2,2,43,3
"CA",3,2,1,4,5,5,5,2,4,2,5,1,1,1,45,3
"CA",3,2,3,3,2,4,4,1,4,4,4,3,2,2,42,6
"CA",4,3,1,2,3,2,2,4,2,2,4,3,2,1,52,3
"CA",2,4,4,2,4,4,5,3,3,3,2,2,1,1,76,3
"CA",2,2,4,3,4,4,4,2,4,4,4,3,3,2,47,3
"CA",3,1,3,2,4,5,5,1,5,4,4,2,2,1,52,3
"CA",3,3,2,3,2,3,3,2,5,5,2,5,2,2,44,3
"CA",3,4,2,3,2,2,2,2,3,2,2,3,3,1,55,3
"CA",3,6,2,2,4,4,4,1,5,4,2,2,3,1,48,3
"CA",3,3,1,2,2,1,1,1,3,4,5,6,1,2,49,2
"CA",3,3,1,4,4,3,3,2,4,4,4,5,3,1,47,3
"CA",4,2,1,3,3,2,2,1,4,3,4,3,1,1,57,3
"CA",3,4,2,2,2,2,2,2,3,6,2,3,3,2,43,3
"CA",6,6,1,2,1,1,1,4,2,1,1,5,3,1,21,5
"CA",4,4,2,2,3,3,3,2,4,3,4,4,4,1,52,3
"CA",6,1,3,1,3,1,1,1,5,5,5,3,1,1,24,1
"CA",5,2,2,2,2,1,1,1,3,4,2,2,2,1,35,3
"CA",2,1,6,4,4,5,5,1,4,2,3,3,3,2,46,3
"CA",3,4,2,4,2,3,3,1,4,4,4,4,4,2,41,1
"CA",2,3,1,3,1,2,2,2,2,4,5,4,3,2,18,1
"CA",6,6,6,6,6,6,6,6,6,2,4,4,2,2,44,4
"CA",1,1,6,1,2,3,3,1,4,4,5,2,1,2,59,3
"CA",6,4,3,3,2,2,2,1,4,5,5,3,1,2,45,5
"CA",3,4,2,3,2,3,3,1,3,3,3,2,2,1,45,2
"CA",4,4,2,4,3,2,2,1,3,3,3,3,4,2,34,4
"CA",3,4,1,1,3,1,1,1,4,5,5,4,3,2,49,4
"CA",1,2,2,2,4,2,2,1,4,3,5,1,2,1,51,3
"CA",3,1,3,6,5,5,5,1,4,4,3,1,2,1,48,3
"CA",4,3,2,3,4,2,3,1,4,4,3,3,3,1,39,4
"CA",4,6,1,3,3,1,1,2,3,4,3,3,4,1,38,3
"CA",4,6,2,4,2,2,2,2,4,4,4,4,2,2,43,3
"CA",3,3,1,6,4,2,2,3,4,4,4,2,3,1,27,4
"CA",2,3,2,3,4,2,4,2,4,3,2,2,2,1,46,3
"CA",3,2,2,3,4,4,4,1,4,3,3,3,2,1,52,3
"CA",2,7,6,4,4,5,5,1,3,3,3,2,2,1,43,3
"CA",3,4,1,5,4,3,4,2,4,2,3,2,2,1,47,3
"CA",1,1,3,6,4,5,5,1,3,4,5,1,2,1,49,3
"CA",3,3,3,6,4,4,5,1,3,2,2,1,1,2,35,3
"CA",3,2,1,6,5,3,3,2,4,3,4,6,2,1,47,3
"CA",7,7,7,7,7,7,7,6,6,3,2,2,2,1,42,3
"CA",2,2,1,2,2,3,3,2,2,1,4,4,2,1,41,3
"CA",2,4,1,4,3,1,1,1,5,5,5,3,2,1,43,3
"CA",2,1,3,4,4,4,5,1,5,4,1,3,1,2,48,3
"CA",2,2,2,2,4,4,4,2,4,4,4,4,2,1,63,3
"CA",2,6,1,2,2,2,2,1,5,4,4,4,1,1,47,4
"CA",2,2,2,2,5,1,1,1,5,2,1,3,2,1,44,3
"CA",3,1,3,2,4,4,4,1,5,2,3,3,2,1,36,3
"CA",1,3,2,4,5,2,2,1,4,4,5,5,1,1,79,3
"CA",3,1,2,2,2,5,5,2,3,1,3,4,3,1,66,3
"CA",4,3,2,2,2,2,2,6,3,4,4,4,2,1,20,1
"CA",3,4,1,3,2,2,2,6,6,2,4,4,2,1,22,1
"CA",3,4,1,2,4,2,2,2,5,3,3,2,3,1,64,3
"CA",3,2,2,4,4,2,2,1,5,4,4,3,2,1,53,6
"CA",3,2,2,2,3,2,2,2,4,2,4,3,2,1,71,3
"CA",4,4,1,2,1,1,1,1,4,5,4,4,2,2,30,3
"CA",1,1,1,3,5,5,3,1,5,3,2,3,2,2,36,3
"CA",4,2,1,4,4,4,4,1,5,4,4,4,4,1,35,3
"CA",2,2,4,2,4,5,5,2,4,4,3,2,2,1,48,3
"CA",2,5,1,3,4,4,4,1,5,4,4,2,2,1,34,2
"CA",3,2,1,1,2,4,5,2,4,3,2,3,2,1,38,3
"CA",3,3,1,3,3,2,2,2,4,2,3,2,1,1,31,1
"CA",4,4,2,4,2,2,3,2,3,2,2,4,3,1,43,3
"CA",1,1,2,3,4,1,1,2,3,2,3,4,2,1,43,3
"CA",4,4,1,4,2,2,2,2,2,4,4,2,2,1,35,2
"CA",3,3,2,4,1,1,1,1,3,5,5,3,2,2,29,3
"CA",3,2,2,2,2,2,2,2,4,4,4,3,2,2,38,3
"CA",2,1,4,4,5,5,5,1,4,2,3,2,2,1,66,3
"CA",2,1,6,6,5,5,5,2,5,5,5,5,1,2,30,3
"CA",4,1,2,2,2,2,2,1,2,2,4,4,4,2,49,3
"CA",6,6,1,3,3,1,1,1,4,4,4,3,2,1,42,4
"CA",2,2,4,2,4,2,2,2,4,3,2,4,2,1,73,3
"CA",4,4,1,1,1,1,1,2,3,3,2,4,2,2,30,3
"CA",4,2,2,2,4,2,2,4,3,2,1,2,2,2,43,6
"CA",2,3,2,2,4,3,3,2,4,3,3,4,2,1,61,3
"CA",3,3,1,2,2,2,2,1,4,4,3,2,2,1,38,3
"CA",3,3,2,1,2,3,3,2,3,3,3,3,3,1,42,3
"CA",2,3,2,4,4,2,2,2,3,2,2,3,2,1,67,3
"CA",3,3,2,2,2,2,2,2,4,4,4,3,2,1,61,3
"CA",3,3,2,2,2,2,2,2,4,3,4,2,3,1,65,3
"CA",3,2,3,2,4,5,5,1,4,5,5,3,3,1,53,3
"CA",2,1,2,2,4,4,4,4,4,2,2,4,2,2,53,3
"CA",6,6,1,3,1,1,1,4,2,2,2,4,3,2,19,1
"CA",3,5,1,4,3,4,4,2,2,3,3,4,3,2,43,2
"CA",3,4,1,3,2,2,2,1,5,5,4,3,2,1,18,1
"CA",2,2,3,3,3,1,1,1,4,2,2,2,2,2,45,3
"CA",5,4,5,2,2,2,3,1,3,4,4,2,2,1,36,2
"CA",2,3,2,6,2,2,2,1,5,2,5,3,2,1,48,3
"CA",1,2,2,2,2,6,6,2,3,3,2,2,2,2,20,1
"CA",2,2,2,3,3,2,2,2,4,3,3,3,2,2,18,1
"CA",6,1,3,6,1,3,3,4,1,2,5,3,2,2,19,1
"CA",3,6,1,3,2,1,1,2,4,2,3,3,2,1,25,5
"CA",2,3,2,2,3,3,3,1,4,4,3,3,2,1,34,1
"CA",2,2,2,4,2,2,2,2,4,2,3,3,2,2,44,3
"CA",1,1,6,6,4,6,6,1,5,4,2,2,1,1,45,3
"CA",6,1,6,2,6,5,5,1,3,4,2,2,1,2,19,1
